artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms.x,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms.y,time_signature,pid,genre
Fleetwood Mac,spotify:track:254bXAqt3zP6P50BdQvEsq,spotify:artist:08GQAI4eElDnROBrJRGE0X,Everywhere - Remastered,spotify:album:4AsXQ17Arq1cUVoa9dKJ3F,226653,Tango In the Night (Deluxe),0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,audio_features,254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq,226653,4
Fleetwood Mac,spotify:track:7Dm3dV3WPNdTgxoNY7YFnc,spotify:artist:08GQAI4eElDnROBrJRGE0X,The Chain - Remastered,spotify:album:1bt6q2SruMsBtcerNVtpZB,269815,Rumours,0.522,0.755,9,-6.95,1,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796,audio_features,7Dm3dV3WPNdTgxoNY7YFnc,https://api.spotify.com/v1/tracks/7Dm3dV3WPNdTgxoNY7YFnc,https://api.spotify.com/v1/audio-analysis/7Dm3dV3WPNdTgxoNY7YFnc,269813,4
Dave Matthews,spotify:track:6VuNej6m4xlWdra1aTrcwh,spotify:artist:13vQloYd6mP7V1mVwKJwS2,Oh,spotify:album:5HT1EFFbwdoHwYWoHt5hUL,179880,Live In Las Vegas,0.329,0.368,9,-14.884,1,0.0486,0.951,0.000666,0.809,0.494,206.495,audio_features,6VuNej6m4xlWdra1aTrcwh,https://api.spotify.com/v1/tracks/6VuNej6m4xlWdra1aTrcwh,https://api.spotify.com/v1/audio-analysis/6VuNej6m4xlWdra1aTrcwh,179880,4
Alabama Shakes,spotify:track:26ZTwQyRVbec9wQ0OaihjE,spotify:artist:16GcWuvvybAoaHr0NqT8Eh,Always Alright,spotify:album:1UjucvZeL8qyQjqTspahd9,249169,Always Alright,0.693,0.62,9,-6.509,1,0.0424,0.784,0.844,0.112,0.571,106.346,audio_features,26ZTwQyRVbec9wQ0OaihjE,https://api.spotify.com/v1/tracks/26ZTwQyRVbec9wQ0OaihjE,https://api.spotify.com/v1/audio-analysis/26ZTwQyRVbec9wQ0OaihjE,249170,4
Fleetwood Mac,spotify:track:4bEb3KE4mSKlTFjtWJQBqO,spotify:artist:08GQAI4eElDnROBrJRGE0X,Don't Stop - Remastered,spotify:album:1bt6q2SruMsBtcerNVtpZB,193346,Rumours,0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,audio_features,4bEb3KE4mSKlTFjtWJQBqO,https://api.spotify.com/v1/tracks/4bEb3KE4mSKlTFjtWJQBqO,https://api.spotify.com/v1/audio-analysis/4bEb3KE4mSKlTFjtWJQBqO,193347,4
Earth, Wind & Fire,spotify:track:3koCCeSaVUyrRo3N2gHrd8,spotify:artist:4QQgXkCYTt3BlENzhyNETg,Let's Groove,spotify:album:1hj1SYbJYdXloRiSjsCLXg,339320,Raise!,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
Looking Glass,spotify:track:2BY7ALEWdloFHgQZG6VMLA,spotify:artist:5jJN1nmKXzRjodMl1THQeI,Brandy (You're A Fine Girl),spotify:album:5ThwnbpYrk9R1xXkAGCLIs,186946,Looking Glass,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,audio_features,2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/tracks/2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/audio-analysis/2BY7ALEWdloFHgQZG6VMLA,186827,4
Funktown America,spotify:track:7GebhNsNL8mm3D218sd1IM,spotify:artist:3NSm1Gs94hozMxnhPbGPZi,Celebrate Good Times (Come On),spotify:album:1MjCCCFDO7OMhi4qr6y7AR,218235,Celebrate Good Times (Come On),0.846,0.738,1,-5.772,1,0.0388,0.181,0.000683,0.0824,0.749,122.005,audio_features,7GebhNsNL8mm3D218sd1IM,https://api.spotify.com/v1/tracks/7GebhNsNL8mm3D218sd1IM,https://api.spotify.com/v1/audio-analysis/7GebhNsNL8mm3D218sd1IM,218235,4
Maroon 5,spotify:track:494OU6M7NOf4ICYb4zWCf5,spotify:artist:04gDigrS5kc9YWfZHwBETP,Sugar,spotify:album:4KXLjIEas8MTwwX3xpmAdC,235492,V,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,audio_features,494OU6M7NOf4ICYb4zWCf5,https://api.spotify.com/v1/tracks/494OU6M7NOf4ICYb4zWCf5,https://api.spotify.com/v1/audio-analysis/494OU6M7NOf4ICYb4zWCf5,235493,4
Rascal Flatts,spotify:track:5S5rw0WLVCAux5B5bWCehK,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,I Like The Sound Of That,spotify:album:3yHHbz0wapmu6xF82vHkCU,209280,Rewind,0.611,0.8,0,-5.61,1,0.0377,0.257,0,0.194,0.527,89.974,audio_features,5S5rw0WLVCAux5B5bWCehK,https://api.spotify.com/v1/tracks/5S5rw0WLVCAux5B5bWCehK,https://api.spotify.com/v1/audio-analysis/5S5rw0WLVCAux5B5bWCehK,209280,4
John Mellencamp,spotify:track:1r4KZXhCnoVF8Zj5Q8sedq,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,Cherry Bomb,spotify:album:0vMm7ACFW8V1dY4ETr0LNN,287106,The Lonesome Jubilee,0.744,0.945,7,-3.266,1,0.0286,0.0512,1.32e-06,0.0435,0.961,113.882,audio_features,1r4KZXhCnoVF8Zj5Q8sedq,https://api.spotify.com/v1/tracks/1r4KZXhCnoVF8Zj5Q8sedq,https://api.spotify.com/v1/audio-analysis/1r4KZXhCnoVF8Zj5Q8sedq,287107,4
The Police,spotify:track:60HDLY1Dh2Hy9wTVI3WPzO,spotify:artist:5NGO30tJxFlKixkPSgXcFE,Every Little Thing She Does Is Magic - Remastered 2003,spotify:album:5ghoXlpcDLKp3QNC2mzZ8A,259500,Ghost In The Machine,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.128,0.429,81.909,audio_features,60HDLY1Dh2Hy9wTVI3WPzO,https://api.spotify.com/v1/tracks/60HDLY1Dh2Hy9wTVI3WPzO,https://api.spotify.com/v1/audio-analysis/60HDLY1Dh2Hy9wTVI3WPzO,259500,4
David Gray,spotify:track:0z4DbiX1UFcS7JOSAOt0t2,spotify:artist:7J2lZBANizgPNfUzux31PV,You're the World to Me,spotify:album:7GFulEFO99eJUayvWNePva,216800,Greatest Hits,0.54,0.93,5,-5.29,1,0.043,0.00703,0.000758,0.315,0.462,148.688,audio_features,0z4DbiX1UFcS7JOSAOt0t2,https://api.spotify.com/v1/tracks/0z4DbiX1UFcS7JOSAOt0t2,https://api.spotify.com/v1/audio-analysis/0z4DbiX1UFcS7JOSAOt0t2,216800,4
Dave Matthews Band,spotify:track:3kMgAxxblY0bHQc6piepWL,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Funny the Way It Is,spotify:album:0rbGx96lGWaTAPgd1a9fWR,266626,Big Whiskey and the GrooGrux King,0.587,0.943,0,-3.277,1,0.0346,0.157,0,0.248,0.747,103.013,audio_features,3kMgAxxblY0bHQc6piepWL,https://api.spotify.com/v1/tracks/3kMgAxxblY0bHQc6piepWL,https://api.spotify.com/v1/audio-analysis/3kMgAxxblY0bHQc6piepWL,266627,4
Zac Brown Band,spotify:track:69XcvSymPaTke2Qb6f3W6P,spotify:artist:6yJCxee7QumYr820xdIsjo,Loving You Easy,spotify:album:1xy141zMRluP7YaE94IawT,155653,JEKYLL + HYDE,0.721,0.596,1,-3.985,1,0.0275,0.0137,3.53e-06,0.0671,0.359,98.995,audio_features,69XcvSymPaTke2Qb6f3W6P,https://api.spotify.com/v1/tracks/69XcvSymPaTke2Qb6f3W6P,https://api.spotify.com/v1/audio-analysis/69XcvSymPaTke2Qb6f3W6P,155653,4
The Dirty Guv'nahs,spotify:track:69SPx2FIZ680Kvca21aEhN,spotify:artist:4h3cy2TQzlb5Aklcr2CghR,Morning Light,spotify:album:0KbWFyXPV5Ee8UJw0mz0Oy,221072,Hearts on Fire,0.565,0.875,8,-5.083,1,0.0369,0.055,0,0.244,0.647,95.036,audio_features,69SPx2FIZ680Kvca21aEhN,https://api.spotify.com/v1/tracks/69SPx2FIZ680Kvca21aEhN,https://api.spotify.com/v1/audio-analysis/69SPx2FIZ680Kvca21aEhN,221073,4
James Bay,spotify:track:0UGRfHjN5t2qRMgfTpYnd3,spotify:artist:4EzkuveR9pLvDVFNx6foYD,If You Ever Want To Be In Love,spotify:album:5BxvswQSGWrBbVCdx6mFGO,238973,Chaos And The Calm,0.683,0.837,0,-5.46,1,0.0307,0.0276,2.98e-05,0.0627,0.565,115.933,audio_features,0UGRfHjN5t2qRMgfTpYnd3,https://api.spotify.com/v1/tracks/0UGRfHjN5t2qRMgfTpYnd3,https://api.spotify.com/v1/audio-analysis/0UGRfHjN5t2qRMgfTpYnd3,238973,4
Eagles,spotify:track:4yugZvBYaoREkJKtbG08Qr,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,Take It Easy,spotify:album:51B7LbLWgYLKBVSpkan8Z7,211577,Eagles (Remastered),0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,audio_features,4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr,211578,4
King Harvest,spotify:track:55GxhCTq6SY3tFTVh7z1nR,spotify:artist:5FHwr1FymaS5kutIEK6e2y,Dancing In The Moonlight,spotify:album:2gvwC6eFsQH5rlvrZyhs3s,178045,Dancing In The Moonlight,0.653,0.719,10,-5.262,1,0.0363,0.684,0,0.408,0.682,136.153,audio_features,55GxhCTq6SY3tFTVh7z1nR,https://api.spotify.com/v1/tracks/55GxhCTq6SY3tFTVh7z1nR,https://api.spotify.com/v1/audio-analysis/55GxhCTq6SY3tFTVh7z1nR,178046,4
Dexys Midnight Runners,spotify:track:0EMmVUYs9ZZRHtlADB88uz,spotify:artist:4QTVePrFu1xuGM9K0kNXkk,Come On Eileen,spotify:album:0QNluXFRHFyRVDiBHXmstK,287306,Too Rye Ay,0.45,0.658,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.781,106.799,audio_features,0EMmVUYs9ZZRHtlADB88uz,https://api.spotify.com/v1/tracks/0EMmVUYs9ZZRHtlADB88uz,https://api.spotify.com/v1/audio-analysis/0EMmVUYs9ZZRHtlADB88uz,287307,4
Michael Jackson,spotify:track:0sKlV58cODrjxGFOyf9IXY,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,The Way You Make Me Feel - 2012 Remaster,spotify:album:24TAupSNVWSAHL0R7n71vm,298120,Bad 25th Anniversary,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4
Fleetwood Mac,spotify:track:05oETzWbd4SI33qK2gbJfR,spotify:artist:08GQAI4eElDnROBrJRGE0X,Rhiannon,spotify:album:5VIQ3VaAoRKOEpJ0fewdvo,252773,Fleetwood Mac,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,audio_features,05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/tracks/05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/audio-analysis/05oETzWbd4SI33qK2gbJfR,252773,4
Creedence Clearwater Revival,spotify:track:2LawezPeJhN4AWuSB0GtAU,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Have You Ever Seen The Rain?,spotify:album:372cMadhAGlNuDnc8TssqF,160133,Pendulum,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,audio_features,2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,160133,4
KC & The Sunshine Band,spotify:track:37d8O4cIq36tssCoJnhJxg,spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,Boogie Shoes - 2004 Remastered Version,spotify:album:6S2ZnQo8V7k7EQZZEK3WcR,132040,KC and the Sunshine Band,0.931,0.801,4,-10.725,1,0.0548,0.496,0.379,0.0563,0.971,119.533,audio_features,37d8O4cIq36tssCoJnhJxg,https://api.spotify.com/v1/tracks/37d8O4cIq36tssCoJnhJxg,https://api.spotify.com/v1/audio-analysis/37d8O4cIq36tssCoJnhJxg,132040,4
Frank Sinatra,spotify:track:0RKWU3hF0xNGS5RJXAtzF5,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,You Make Me Feel So Young,spotify:album:0RWTnKAsTcWOirsyrHMIR4,174586,Ultimate Sinatra: The Centennial Collection,0.582,0.323,9,-8.983,1,0.038,0.689,0,0.333,0.568,124.819,audio_features,0RKWU3hF0xNGS5RJXAtzF5,https://api.spotify.com/v1/tracks/0RKWU3hF0xNGS5RJXAtzF5,https://api.spotify.com/v1/audio-analysis/0RKWU3hF0xNGS5RJXAtzF5,174587,4
Steely Dan,spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,Reelin' In The Years,spotify:album:4Gh6pRaXqXTtJx4plAJbBw,277266,Can't Buy A Thrill,0.523,0.758,2,-9.81,1,0.0403,0.133,0,0.0952,0.766,135.437,audio_features,1I7zHEdDx8Ny5RxzYPqsU2,https://api.spotify.com/v1/tracks/1I7zHEdDx8Ny5RxzYPqsU2,https://api.spotify.com/v1/audio-analysis/1I7zHEdDx8Ny5RxzYPqsU2,277267,4
Frankie Valli & The Four Seasons,spotify:track:1hQFF33xi8ruavZNyovtUN,spotify:artist:6mcrZQmgzFGRWf7C0SObou,December, 1963 (Oh What A Night!),spotify:album:7fbHVufa1ZvEWWpDppEXHU,197146,Who Loves You,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,audio_features,1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/tracks/1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/audio-analysis/1hQFF33xi8ruavZNyovtUN,197147,4
Dobie Gray,spotify:track:3L9sT1ePS9Xtmuhow5URjr,spotify:artist:3mC1KCuZZSOlN8Z0M56VsV,Drift Away,spotify:album:1EpmjLPXCBJnmdDbgYiZbs,233706,Echoes Of Time,0.519,0.321,11,-14.064,1,0.0524,0.488,0,0.12,0.505,75.708,audio_features,3L9sT1ePS9Xtmuhow5URjr,https://api.spotify.com/v1/tracks/3L9sT1ePS9Xtmuhow5URjr,https://api.spotify.com/v1/audio-analysis/3L9sT1ePS9Xtmuhow5URjr,233707,4
Dave Matthews Band,spotify:track:5NLUcVnVHfnkt4uUexWdIH,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,So Much to Say,spotify:album:3Z72KfamjH9Wc5m9mgVqI7,246600,Crash,0.715,0.78,2,-6.688,1,0.0327,0.0109,0.0017,0.119,0.838,115.897,audio_features,5NLUcVnVHfnkt4uUexWdIH,https://api.spotify.com/v1/tracks/5NLUcVnVHfnkt4uUexWdIH,https://api.spotify.com/v1/audio-analysis/5NLUcVnVHfnkt4uUexWdIH,246600,4
Dave Matthews Band,spotify:track:6Fme5eNhUk93pAP5zxuHhj,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Rhyme & Reason,spotify:album:0SeRWS3scHWplJhMppd6rJ,315826,Under the Table and Dreaming (Expanded Edition),0.654,0.779,0,-7.118,1,0.0348,0.0466,0.000141,0.309,0.51,120.362,audio_features,6Fme5eNhUk93pAP5zxuHhj,https://api.spotify.com/v1/tracks/6Fme5eNhUk93pAP5zxuHhj,https://api.spotify.com/v1/audio-analysis/6Fme5eNhUk93pAP5zxuHhj,315827,4
Dave Matthews Band,spotify:track:2FfZg072w8RoxlMOR7M4CT,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Ants Marching,spotify:album:0SeRWS3scHWplJhMppd6rJ,271186,Under the Table and Dreaming (Expanded Edition),0.637,0.856,2,-4.34,1,0.034,0.0187,1.99e-05,0.0157,0.846,113.32,audio_features,2FfZg072w8RoxlMOR7M4CT,https://api.spotify.com/v1/tracks/2FfZg072w8RoxlMOR7M4CT,https://api.spotify.com/v1/audio-analysis/2FfZg072w8RoxlMOR7M4CT,271187,4
Elton John,spotify:track:17VegeBoHvMlIByrdu64KR,spotify:artist:3PhoLpVuITZKcymswpck5b,Your Song,spotify:album:7dtLYwLOdYQa2S8Vjeuxci,244226,Elton John,0.551,0.27,3,-12.808,1,0.0326,0.851,7.04e-06,0.0966,0.289,128.221,audio_features,17VegeBoHvMlIByrdu64KR,https://api.spotify.com/v1/tracks/17VegeBoHvMlIByrdu64KR,https://api.spotify.com/v1/audio-analysis/17VegeBoHvMlIByrdu64KR,244227,4
Train,spotify:track:4ocbH5ZJqajZIpUrqRUoue,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Meet Virginia,spotify:album:01aoYWjhjshlHf5vJNYb03,239933,Train,0.675,0.553,7,-7.775,1,0.0486,0.0863,7.58e-06,0.118,0.594,90.02,audio_features,4ocbH5ZJqajZIpUrqRUoue,https://api.spotify.com/v1/tracks/4ocbH5ZJqajZIpUrqRUoue,https://api.spotify.com/v1/audio-analysis/4ocbH5ZJqajZIpUrqRUoue,239933,4
Brett Eldredge,spotify:track:1jNNHFZmRGXZFHlil5uhei,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,Drunk On Your Love,spotify:album:5Og3UBs6tCL47yee1ukYgw,173960,Illinois,0.443,0.831,11,-5.606,1,0.0616,0.414,0,0.204,0.588,182.064,audio_features,1jNNHFZmRGXZFHlil5uhei,https://api.spotify.com/v1/tracks/1jNNHFZmRGXZFHlil5uhei,https://api.spotify.com/v1/audio-analysis/1jNNHFZmRGXZFHlil5uhei,173960,4
Chris Stapleton,spotify:track:178OI1A3qjROeFeh8lmNwW,spotify:artist:4YLtscXsxbVgi031ovDDdh,Traveller,spotify:album:7lxHnls3yQNl8B9bILmHj7,222413,Traveller,0.543,0.75,2,-7.071,0,0.0282,0.0682,0.0166,0.125,0.758,88.107,audio_features,178OI1A3qjROeFeh8lmNwW,https://api.spotify.com/v1/tracks/178OI1A3qjROeFeh8lmNwW,https://api.spotify.com/v1/audio-analysis/178OI1A3qjROeFeh8lmNwW,222413,4
Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,spotify:artist:2WX2uTcsvV5OnS0inACecP,Skinny Love,spotify:album:1WGjSVIw0TVfbp5KrOFiP0,201080,Birdy,0.379,0.29,4,-8.487,1,0.0513,0.952,0.000996,0.118,0.184,165.997,audio_features,4RL77hMWUq35NYnPLXBpih,https://api.spotify.com/v1/tracks/4RL77hMWUq35NYnPLXBpih,https://api.spotify.com/v1/audio-analysis/4RL77hMWUq35NYnPLXBpih,201080,4
Klingande,spotify:track:2xlA7kNX6NPtT2LEWspzAQ,spotify:artist:1L9i6qZYIGQedgM9QLSyzb,Jubel - Original Mix,spotify:album:29EeCNBZxGVdwHUAyos10R,283626,Jubel EP,0.697,0.475,0,-7.453,1,0.0411,0.181,0.2,0.0614,0.173,124.988,audio_features,2xlA7kNX6NPtT2LEWspzAQ,https://api.spotify.com/v1/tracks/2xlA7kNX6NPtT2LEWspzAQ,https://api.spotify.com/v1/audio-analysis/2xlA7kNX6NPtT2LEWspzAQ,283627,4
Sam Smith,spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,spotify:artist:2wY79sveU1sp5g7SokKOiI,Stay With Me,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,172723,In The Lonely Hour,0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,audio_features,5Db9VIdDsN5yu3Eu7CT0i4,https://api.spotify.com/v1/tracks/5Db9VIdDsN5yu3Eu7CT0i4,https://api.spotify.com/v1/audio-analysis/5Db9VIdDsN5yu3Eu7CT0i4,172724,4
Lenka,spotify:track:6SOgB8kcbzNeU7uHLB8Zrl,spotify:artist:5g3uG8zZZANGT6YOssgjfC,Nothing Here but Love - Twice As Nice Remix,spotify:album:5BhdT9LmPezMJVDRsTaYmV,197880,Shadows of Shadows - Remix EP,0.403,0.621,2,-6.303,1,0.059,0.0859,0,0.0911,0.3,115.038,audio_features,6SOgB8kcbzNeU7uHLB8Zrl,https://api.spotify.com/v1/tracks/6SOgB8kcbzNeU7uHLB8Zrl,https://api.spotify.com/v1/audio-analysis/6SOgB8kcbzNeU7uHLB8Zrl,197880,4
Niykee Heaton,spotify:track:5uikGLo0VR0LfqxMQAYxnx,spotify:artist:63bCkf4n15jiKjHhLV7kSZ,Bad Intentions,spotify:album:2o4GTJUeIAvL7gfQ4VHIIM,198167,Bad Intentions,0.616,0.691,11,-4.123,0,0.064,0.298,0,0.108,0.192,123.943,audio_features,5uikGLo0VR0LfqxMQAYxnx,https://api.spotify.com/v1/tracks/5uikGLo0VR0LfqxMQAYxnx,https://api.spotify.com/v1/audio-analysis/5uikGLo0VR0LfqxMQAYxnx,198168,4
Aunt Martha,spotify:track:21zDlOIZUeFYzzWgR4WnUV,spotify:artist:7KoKvDse2zPhIBc76CI57V,Neighbor Song,spotify:album:4uLXcGf6RzzZFUsn6jpXRL,255453,Candymaker,0.457,0.553,10,-15.458,1,0.048,0.14,0.865,0.102,0.9,172.815,audio_features,21zDlOIZUeFYzzWgR4WnUV,https://api.spotify.com/v1/tracks/21zDlOIZUeFYzzWgR4WnUV,https://api.spotify.com/v1/audio-analysis/21zDlOIZUeFYzzWgR4WnUV,255453,4
Wiz Khalifa,spotify:track:6TL5uq31JarmrpEGTNNyKG,spotify:artist:137W8MRPWKqSmrBGDBFSop,Promises,spotify:album:2pl9PVgr8QFKRGY0HY69GI,210466,Blacc Hollywood,0.565,0.585,1,-5.723,0,0.0536,0.0265,0,0.274,0.259,140.8,audio_features,6TL5uq31JarmrpEGTNNyKG,https://api.spotify.com/v1/tracks/6TL5uq31JarmrpEGTNNyKG,https://api.spotify.com/v1/audio-analysis/6TL5uq31JarmrpEGTNNyKG,210467,5
Miley Cyrus,spotify:track:40qjDdULzkFRlivTqTggLH,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Adore You - Remix,spotify:album:5wet9qmUUBjnvNXTq9Q9Cm,215088,Adore You,0.377,0.904,9,-2.912,0,0.0821,0.1,0.0527,0.318,0.473,127.796,audio_features,40qjDdULzkFRlivTqTggLH,https://api.spotify.com/v1/tracks/40qjDdULzkFRlivTqTggLH,https://api.spotify.com/v1/audio-analysis/40qjDdULzkFRlivTqTggLH,215088,4
Cash Cash,spotify:track:0bmB3nzQuHBfI6nM4SETVu,spotify:artist:1LOB7jTeEV14pHai6EXSzF,Surrender,spotify:album:1TgJXcoFJ7BN0NiViN7wtx,208133,Blood, Sweat & 3 Years,0.542,0.894,1,-2.879,1,0.0676,0.0236,0,0.132,0.296,127.947,audio_features,0bmB3nzQuHBfI6nM4SETVu,https://api.spotify.com/v1/tracks/0bmB3nzQuHBfI6nM4SETVu,https://api.spotify.com/v1/audio-analysis/0bmB3nzQuHBfI6nM4SETVu,208133,4
Jeremih,spotify:track:08zJpaUQVi9FrKv2e32Bah,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,Planez,spotify:album:7DMyQuDPe8xzjC0UDSDa96,240320,Late Nights: The Album,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,audio_features,08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/audio-analysis/08zJpaUQVi9FrKv2e32Bah,240320,4
Major Lazer,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Lean On (feat. MØ & DJ Snake),spotify:album:2XBnxKeRZi76u2iyGcMych,176561,Peace Is The Mission,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,4WjH9Bzt3kx7z8kl0awxh4,https://api.spotify.com/v1/tracks/4WjH9Bzt3kx7z8kl0awxh4,https://api.spotify.com/v1/audio-analysis/4WjH9Bzt3kx7z8kl0awxh4,176561,4
Jack Ü,spotify:track:2RpKh7kXSdO8NLrW9VQ46p,spotify:artist:1HxJeLhIuegM3KgvPn8sTa,Take Ü There (feat. Kiesza),spotify:album:6bfkwBrGYKJFk6Z4QVyjxd,210000,Skrillex and Diplo present Jack Ü,0.542,0.879,6,-1.427,0,0.0921,0.0523,0,0.171,0.118,159.888,audio_features,2RpKh7kXSdO8NLrW9VQ46p,https://api.spotify.com/v1/tracks/2RpKh7kXSdO8NLrW9VQ46p,https://api.spotify.com/v1/audio-analysis/2RpKh7kXSdO8NLrW9VQ46p,210000,4
Jack Ü,spotify:track:6ZpR2XFuQJSHAQwg9495KZ,spotify:artist:1HxJeLhIuegM3KgvPn8sTa,Mind (feat. Kai),spotify:album:6bfkwBrGYKJFk6Z4QVyjxd,242068,Skrillex and Diplo present Jack Ü,0.502,0.777,1,-4.627,1,0.0934,0.117,2.91e-06,0.0957,0.356,174.153,audio_features,6ZpR2XFuQJSHAQwg9495KZ,https://api.spotify.com/v1/tracks/6ZpR2XFuQJSHAQwg9495KZ,https://api.spotify.com/v1/audio-analysis/6ZpR2XFuQJSHAQwg9495KZ,242069,4
OnCue,spotify:track:6YV28lcl1tvGTfDaq7eopt,spotify:artist:0CXywp8jAy9xMF9sA67bXi,Running,spotify:album:2U5QtuowttbTTIL37YPb7U,224596,Can't Wait (Bonus Edition),0.556,0.855,9,-5.002,1,0.19,0.398,0,0.105,0.398,130,audio_features,6YV28lcl1tvGTfDaq7eopt,https://api.spotify.com/v1/tracks/6YV28lcl1tvGTfDaq7eopt,https://api.spotify.com/v1/audio-analysis/6YV28lcl1tvGTfDaq7eopt,224596,4
Trey Songz,spotify:track:6jvvpPJQJy5rMOEkLlADl6,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Neighbors Know My Name,spotify:album:44jrX3SThj7pFjOzUTLm85,186306,Ready,0.663,0.693,7,-5.776,0,0.0635,0.0379,0,0.162,0.391,120.026,audio_features,6jvvpPJQJy5rMOEkLlADl6,https://api.spotify.com/v1/tracks/6jvvpPJQJy5rMOEkLlADl6,https://api.spotify.com/v1/audio-analysis/6jvvpPJQJy5rMOEkLlADl6,186307,4
Fences,spotify:track:6nTqAwkbh7I2ij0N52dxiw,spotify:artist:6vjCIhbLklvyaDBgCcpH57,Arrows (feat. Macklemore & Ryan Lewis),spotify:album:3BHWgxELnhUxh6O3MnNKTp,235557,Lesser Oceans,0.679,0.694,7,-3.866,1,0.0483,0.256,0,0.213,0.36,129.995,audio_features,6nTqAwkbh7I2ij0N52dxiw,https://api.spotify.com/v1/tracks/6nTqAwkbh7I2ij0N52dxiw,https://api.spotify.com/v1/audio-analysis/6nTqAwkbh7I2ij0N52dxiw,235558,4
