,href,id,name,popularity,type,uri,genres_str,total_followers
3303,https://api.spotify.com/v1/artists/3QGKsAfhZdldQCLuLjk6zl,3QGKsAfhZdldQCLuLjk6zl,Us The Duo,48,artist,spotify:artist:3QGKsAfhZdldQCLuLjk6zl,"folk-pop,viral pop",418522
3304,https://api.spotify.com/v1/artists/4awnjjqiUnSBA4ucPVbF8R,4awnjjqiUnSBA4ucPVbF8R,TM Juke,45,artist,spotify:artist:4awnjjqiUnSBA4ucPVbF8R,"bboy,nu jazz",38431
3305,https://api.spotify.com/v1/artists/71Mm7PHNOerxK5GkaT9ACY,71Mm7PHNOerxK5GkaT9ACY,Jakubi,33,artist,spotify:artist:71Mm7PHNOerxK5GkaT9ACY,,31820
3306,https://api.spotify.com/v1/artists/54SHZF2YS3W87xuJKSvOVf,54SHZF2YS3W87xuJKSvOVf,Widespread Panic,49,artist,spotify:artist:54SHZF2YS3W87xuJKSvOVf,"athens indie,jam band,southern rock",277863
3307,https://api.spotify.com/v1/artists/4hz8tIajF2INpgM0qzPJz2,4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,70,artist,spotify:artist:4hz8tIajF2INpgM0qzPJz2,pov: indie,1144922
3308,https://api.spotify.com/v1/artists/00dwwnz3V4kRfu3UFYpJLz,00dwwnz3V4kRfu3UFYpJLz,Cherub,55,artist,spotify:artist:00dwwnz3V4kRfu3UFYpJLz,,164877
3309,https://api.spotify.com/v1/artists/0uFc6StTmJBvdHPZFDkdJy,0uFc6StTmJBvdHPZFDkdJy,Casey Veggies,51,artist,spotify:artist:0uFc6StTmJBvdHPZFDkdJy,underground hip hop,321921
3310,https://api.spotify.com/v1/artists/1AAfkmCFRTSDg18GQ3itgl,1AAfkmCFRTSDg18GQ3itgl,DJ Katch,40,artist,spotify:artist:1AAfkmCFRTSDg18GQ3itgl,basshall,14102
3311,https://api.spotify.com/v1/artists/00Z3UDoAQwzvGu13HoAM7J,00Z3UDoAQwzvGu13HoAM7J,Skizzy Mars,46,artist,spotify:artist:00Z3UDoAQwzvGu13HoAM7J,indie pop rap,299620
3312,https://api.spotify.com/v1/artists/0hNjIdUHXWhd0dilzi6c12,0hNjIdUHXWhd0dilzi6c12,Twiddle,44,artist,spotify:artist:0hNjIdUHXWhd0dilzi6c12,"funk rock,jam band",113544
3313,https://api.spotify.com/v1/artists/6baWjwY7WiVPCZcW7pqqhz,6baWjwY7WiVPCZcW7pqqhz,Mapei,47,artist,spotify:artist:6baWjwY7WiVPCZcW7pqqhz,swedish soul,107019
3314,https://api.spotify.com/v1/artists/1HQGhla3VNj1dBmKTtVT2t,1HQGhla3VNj1dBmKTtVT2t,Ookay,45,artist,spotify:artist:1HQGhla3VNj1dBmKTtVT2t,"brostep,dubstep,edm,electro house,electronic trap",233483
3315,https://api.spotify.com/v1/artists/2QSPrJfYeRXaltEEiriXN9,2QSPrJfYeRXaltEEiriXN9,Tove Styrke,46,artist,spotify:artist:2QSPrJfYeRXaltEEiriXN9,"electropop,swedish electropop,swedish pop,swedish synthpop",157915
3316,https://api.spotify.com/v1/artists/5pHc8cGF3alNcHJUx7bcaq,5pHc8cGF3alNcHJUx7bcaq,WATCH THE DUCK,35,artist,spotify:artist:5pHc8cGF3alNcHJUx7bcaq,,20904
3317,https://api.spotify.com/v1/artists/4EJ7lqLodUNk4WmLIA0oOw,4EJ7lqLodUNk4WmLIA0oOw,Hold on to Me,0,artist,spotify:artist:4EJ7lqLodUNk4WmLIA0oOw,,1720
3318,https://api.spotify.com/v1/artists/2bJVYiXjHL7lUHf73FI2YO,2bJVYiXjHL7lUHf73FI2YO,Domishay,0,artist,spotify:artist:2bJVYiXjHL7lUHf73FI2YO,,256
3319,https://api.spotify.com/v1/artists/0Nj6EN5mur7EJHl0aZuGP7,0Nj6EN5mur7EJHl0aZuGP7,Vera,38,artist,spotify:artist:0Nj6EN5mur7EJHl0aZuGP7,danish electropop,7422
3320,https://api.spotify.com/v1/artists/7BFr36uI1dzJyo6tpa5Ued,7BFr36uI1dzJyo6tpa5Ued,The Chi-Lites,44,artist,spotify:artist:7BFr36uI1dzJyo6tpa5Ued,"chicago soul,classic soul,disco,funk,quiet storm,soul,southern soul",582845
3321,https://api.spotify.com/v1/artists/7z1zaOeWiHpl4SD2N9ZBgk,7z1zaOeWiHpl4SD2N9ZBgk,Bloodstone,38,artist,spotify:artist:7z1zaOeWiHpl4SD2N9ZBgk,"classic soul,disco,funk,motown,post-disco,quiet storm,soul,southern soul",217053
3322,https://api.spotify.com/v1/artists/5lkiCO9UQ8B23dZ1o0UV4m,5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,59,artist,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,"album rock,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,piano rock,singer-songwriter,soft rock",1335445
3323,https://api.spotify.com/v1/artists/0Lpr5wXzWLtDWm1SjNbpPb,0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren,53,artist,spotify:artist:0Lpr5wXzWLtDWm1SjNbpPb,"art rock,country rock,folk rock,mellow gold,philly soul,power pop,singer-songwriter,soft rock,zolo",359935
3324,https://api.spotify.com/v1/artists/4gXhKre8qDXoGUQGChxh8i,4gXhKre8qDXoGUQGChxh8i,White Witch,4,artist,spotify:artist:4gXhKre8qDXoGUQGChxh8i,"glam rock,psychedelic blues-rock",1390
3325,https://api.spotify.com/v1/artists/5FWTu1MZdB5fjKif2rZldJ,5FWTu1MZdB5fjKif2rZldJ,Easy Star All-Stars,44,artist,spotify:artist:5FWTu1MZdB5fjKif2rZldJ,"dub,reggae cover",150024
3326,https://api.spotify.com/v1/artists/5CtQgJ02UuGKfEaR3VTH1A,5CtQgJ02UuGKfEaR3VTH1A,Los Hijos Del Rey,33,artist,spotify:artist:5CtQgJ02UuGKfEaR3VTH1A,"latin christian,merengue",41980
3327,https://api.spotify.com/v1/artists/57wRcdGLAS9zQr9XyVtVbE,57wRcdGLAS9zQr9XyVtVbE,Luis Santiago,40,artist,spotify:artist:57wRcdGLAS9zQr9XyVtVbE,"latin christian,papuri",183494
3328,https://api.spotify.com/v1/artists/4lZXpKLxWjMDFeNmiU4H1h,4lZXpKLxWjMDFeNmiU4H1h,Daniel Calveti,54,artist,spotify:artist:4lZXpKLxWjMDFeNmiU4H1h,"latin christian,latin worship",875579
3329,https://api.spotify.com/v1/artists/4x7kxyIgzgtrHYDQ8SCzo2,4x7kxyIgzgtrHYDQ8SCzo2,Marcos Witt,64,artist,spotify:artist:4x7kxyIgzgtrHYDQ8SCzo2,latin christian,1920846
3330,https://api.spotify.com/v1/artists/5O46r5EwzdUL8RR1aM6yU2,5O46r5EwzdUL8RR1aM6yU2,Julio Melgar,58,artist,spotify:artist:5O46r5EwzdUL8RR1aM6yU2,"latin christian,latin worship",1172691
3331,https://api.spotify.com/v1/artists/2a48vLoCcVkOMcCSqXreOF,2a48vLoCcVkOMcCSqXreOF,Danilo Montero,57,artist,spotify:artist:2a48vLoCcVkOMcCSqXreOF,"latin christian,latin worship",1135221
3332,https://api.spotify.com/v1/artists/6slyJwua5e5GuhuP82sTHR,6slyJwua5e5GuhuP82sTHR,Alex Campos,63,artist,spotify:artist:6slyJwua5e5GuhuP82sTHR,"latin christian,mariachi cristiano,reggaeton cristiano",1964324
3333,https://api.spotify.com/v1/artists/29SeiO68HQHBs7pDdWOvvX,29SeiO68HQHBs7pDdWOvvX,Jesús Adrián Romero,72,artist,spotify:artist:29SeiO68HQHBs7pDdWOvvX,"latin christian,rock cristiano",4789638
3334,https://api.spotify.com/v1/artists/5kPedB70NoaucwCvU7awih,5kPedB70NoaucwCvU7awih,Artist Page Redirect Cleanup 2023,0,artist,spotify:artist:5kPedB70NoaucwCvU7awih,,46
3335,https://api.spotify.com/v1/artists/2zF0KCQEt1O4Z9fWVUVi4T,2zF0KCQEt1O4Z9fWVUVi4T,Marcela Gandara,65,artist,spotify:artist:2zF0KCQEt1O4Z9fWVUVi4T,latin christian,1905554
3336,https://api.spotify.com/v1/artists/4VYSLPSI9yb8qkUpKyVQSJ,4VYSLPSI9yb8qkUpKyVQSJ,Marco Barrientos,61,artist,spotify:artist:4VYSLPSI9yb8qkUpKyVQSJ,"latin christian,latin worship,rock cristiano",1707153
3337,https://api.spotify.com/v1/artists/6rf9pBpRZBv2YRBcRvKhZd,6rf9pBpRZBv2YRBcRvKhZd,Marco Barrientos & David Luckey,20,artist,spotify:artist:6rf9pBpRZBv2YRBcRvKhZd,,4667
3338,https://api.spotify.com/v1/artists/39m45GawtjXnazyVoEGkfb,39m45GawtjXnazyVoEGkfb,En Espíritu Y En Verdad,56,artist,spotify:artist:39m45GawtjXnazyVoEGkfb,"latin christian,latin worship,rock cristiano,world worship",619056
3339,https://api.spotify.com/v1/artists/6NaQdSRNMfo3tE6A6dTkUE,6NaQdSRNMfo3tE6A6dTkUE,Vino Nuevo,0,artist,spotify:artist:6NaQdSRNMfo3tE6A6dTkUE,,3
3340,https://api.spotify.com/v1/artists/77Zo41CMTIsSUP47AkNhie,77Zo41CMTIsSUP47AkNhie,Jose Luis Reyes,54,artist,spotify:artist:77Zo41CMTIsSUP47AkNhie,"latin christian,latin worship",363633
3341,https://api.spotify.com/v1/artists/3jcKSVxbe5gKGQifAt4reM,3jcKSVxbe5gKGQifAt4reM,Inspiración,44,artist,spotify:artist:3jcKSVxbe5gKGQifAt4reM,latin christian,86664
3342,https://api.spotify.com/v1/artists/1guiKPfkZCVKA8GoFQS4oJ,1guiKPfkZCVKA8GoFQS4oJ,Tony Pérez,42,artist,spotify:artist:1guiKPfkZCVKA8GoFQS4oJ,,7127
3343,https://api.spotify.com/v1/artists/17XxPdvl2MD39MnT9zhNjU,17XxPdvl2MD39MnT9zhNjU,Samuel Hernández,54,artist,spotify:artist:17XxPdvl2MD39MnT9zhNjU,latin christian,609751
3344,https://api.spotify.com/v1/artists/3NUe53SAgcR19GtgfSKTpW,3NUe53SAgcR19GtgfSKTpW,Óscar Medina,51,artist,spotify:artist:3NUe53SAgcR19GtgfSKTpW,"adventista,latin christian",188394
3345,https://api.spotify.com/v1/artists/2AXhCIqHOofbAG4ew5WRF9,2AXhCIqHOofbAG4ew5WRF9,Luigi Castro,36,artist,spotify:artist:2AXhCIqHOofbAG4ew5WRF9,"latin christian,latin worship",68307
3346,https://api.spotify.com/v1/artists/3e6e7N2fMD8rtk2PBVyMkm,3e6e7N2fMD8rtk2PBVyMkm,Danny Berrios,58,artist,spotify:artist:3e6e7N2fMD8rtk2PBVyMkm,latin christian,560107
3347,https://api.spotify.com/v1/artists/725RWHC7v2JOqMWmzx7XuK,725RWHC7v2JOqMWmzx7XuK,Ericson Alexander Molano,42,artist,spotify:artist:725RWHC7v2JOqMWmzx7XuK,"latin christian,latin worship",77340
3348,https://api.spotify.com/v1/artists/16sasuXQSiHh5kEpSGiQJN,16sasuXQSiHh5kEpSGiQJN,Roberto Orellana,50,artist,spotify:artist:16sasuXQSiHh5kEpSGiQJN,latin christian,442064
3349,https://api.spotify.com/v1/artists/7c0cfSQ3Oq5EEZXfdh8WLt,7c0cfSQ3Oq5EEZXfdh8WLt,Vertical,6,artist,spotify:artist:7c0cfSQ3Oq5EEZXfdh8WLt,"latin worship,rock cristiano",109551
3350,https://api.spotify.com/v1/artists/75JfkurB5mkbatZL5xrsiv,75JfkurB5mkbatZL5xrsiv,Salida 7,21,artist,spotify:artist:75JfkurB5mkbatZL5xrsiv,"latin worship,rock cristiano",13188
3351,https://api.spotify.com/v1/artists/0g9vAlRPK9Gt3FKCekk4TW,0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul,57,artist,spotify:artist:0g9vAlRPK9Gt3FKCekk4TW,"conscious hip hop,hip hop,rap",1073157
3352,https://api.spotify.com/v1/artists/6krv2TF5Hjd1iq0b0mFD3V,6krv2TF5Hjd1iq0b0mFD3V,Awaken Worship,15,artist,spotify:artist:6krv2TF5Hjd1iq0b0mFD3V,,5075
3353,https://api.spotify.com/v1/artists/6xzvt1VigDuN3Qt39YozYA,6xzvt1VigDuN3Qt39YozYA,William Matthews,34,artist,spotify:artist:6xzvt1VigDuN3Qt39YozYA,deep ccm,22053
3354,https://api.spotify.com/v1/artists/3nH0HVHrZoS3pEjkb2orWB,3nH0HVHrZoS3pEjkb2orWB,North Point Kids,28,artist,spotify:artist:3nH0HVHrZoS3pEjkb2orWB,vbs,4067
3355,https://api.spotify.com/v1/artists/6cAxRZyhkM7NqvV2hSc7Wb,6cAxRZyhkM7NqvV2hSc7Wb,Amber Sky Records,29,artist,spotify:artist:6cAxRZyhkM7NqvV2hSc7Wb,vbs,3903
3356,https://api.spotify.com/v1/artists/6B9zcemB6pCVlbLac9pwWF,6B9zcemB6pCVlbLac9pwWF,Hillsong Kids,40,artist,spotify:artist:6B9zcemB6pCVlbLac9pwWF,vbs,80607
3357,https://api.spotify.com/v1/artists/1IGGfstLsypGtdI55tT3Z1,1IGGfstLsypGtdI55tT3Z1,North Point Worship,47,artist,spotify:artist:1IGGfstLsypGtdI55tT3Z1,"anthem worship,ccm,worship",60309
3358,https://api.spotify.com/v1/artists/5A0SFJQSdSjFHGcndiGT1s,5A0SFJQSdSjFHGcndiGT1s,Planetshakers,57,artist,spotify:artist:5A0SFJQSdSjFHGcndiGT1s,"christian music,world worship,worship",1161411
3359,https://api.spotify.com/v1/artists/3hcs9uc56yIGFCSy9leWe7,3hcs9uc56yIGFCSy9leWe7,Lil Durk,79,artist,spotify:artist:3hcs9uc56yIGFCSy9leWe7,"chicago drill,chicago rap,drill,hip hop,rap,trap",7597361
3360,https://api.spotify.com/v1/artists/7Kp7SzuRuNiPFCy7JIwnLx,7Kp7SzuRuNiPFCy7JIwnLx,Ca$h Out,44,artist,spotify:artist:7Kp7SzuRuNiPFCy7JIwnLx,"atl hip hop,dirty south rap,futuristic swag,trap",503441
3361,https://api.spotify.com/v1/artists/1bqxdqvUtPWZri43cKHac8,1bqxdqvUtPWZri43cKHac8,MAX,67,artist,spotify:artist:1bqxdqvUtPWZri43cKHac8,"singer-songwriter pop,teen pop,viral pop",910232
3362,https://api.spotify.com/v1/artists/3RP50pmG8Wz1mhNCidQj68,3RP50pmG8Wz1mhNCidQj68,RITUAL,39,artist,spotify:artist:3RP50pmG8Wz1mhNCidQj68,"indie electropop,vapor soul",45462
3363,https://api.spotify.com/v1/artists/3XcCT5MPlQPWFTJyzXbfuX,3XcCT5MPlQPWFTJyzXbfuX,Maejor,58,artist,spotify:artist:3XcCT5MPlQPWFTJyzXbfuX,detroit hip hop,99615
3364,https://api.spotify.com/v1/artists/6y02TEMv71ArWB2qhIaQ5m,6y02TEMv71ArWB2qhIaQ5m,Kaiydo,32,artist,spotify:artist:6y02TEMv71ArWB2qhIaQ5m,,20979
3365,https://api.spotify.com/v1/artists/07UJz804RJxqNvxFXC3h9H,07UJz804RJxqNvxFXC3h9H,Sam Gellaitry,52,artist,spotify:artist:07UJz804RJxqNvxFXC3h9H,"future bass,scottish electronic,vapor twitch",144314
3366,https://api.spotify.com/v1/artists/6pBeJe1VuufnPUFm2KI1oS,6pBeJe1VuufnPUFm2KI1oS,Famy,50,artist,spotify:artist:6pBeJe1VuufnPUFm2KI1oS,,40796
3367,https://api.spotify.com/v1/artists/0ojcq9LJQWMawQdFDw3M0L,0ojcq9LJQWMawQdFDw3M0L,Nico Segal,43,artist,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,pop soul,192024
3368,https://api.spotify.com/v1/artists/1INuLZXjjVbcJRyWvD1iSq,1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,56,artist,spotify:artist:1INuLZXjjVbcJRyWvD1iSq,"pop,teen pop",1409424
3369,https://api.spotify.com/v1/artists/3zOUpziwcfY2bCh4VyJ4Am,3zOUpziwcfY2bCh4VyJ4Am,NJOMZA,44,artist,spotify:artist:3zOUpziwcfY2bCh4VyJ4Am,,49155
3370,https://api.spotify.com/v1/artists/4dM6NDYSfLcspt8GLoT5aE,4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,65,artist,spotify:artist:4dM6NDYSfLcspt8GLoT5aE,"edm,electronic trap",974598
3371,https://api.spotify.com/v1/artists/6ODNKwTgm6Xr36vP5mCfXJ,6ODNKwTgm6Xr36vP5mCfXJ,BABE,3,artist,spotify:artist:6ODNKwTgm6Xr36vP5mCfXJ,,3421
3372,https://api.spotify.com/v1/artists/6X2XV9amyCrgTDfeZmACx4,6X2XV9amyCrgTDfeZmACx4,Jake Hamilton and the Sound,11,artist,spotify:artist:6X2XV9amyCrgTDfeZmACx4,,2545
3373,https://api.spotify.com/v1/artists/3fn8lZLy7Q61AXCWWPYC4B,3fn8lZLy7Q61AXCWWPYC4B,Derek Minor,43,artist,spotify:artist:3fn8lZLy7Q61AXCWWPYC4B,"christian hip hop,christian trap",123512
3374,https://api.spotify.com/v1/artists/77IKXFvO7SpWrq8hflrUXc,77IKXFvO7SpWrq8hflrUXc,KB,60,artist,spotify:artist:77IKXFvO7SpWrq8hflrUXc,christian hip hop,534202
3375,https://api.spotify.com/v1/artists/6eMofDpXdFkeb18OCEBXmq,6eMofDpXdFkeb18OCEBXmq,Black Knight,19,artist,spotify:artist:6eMofDpXdFkeb18OCEBXmq,"christian hip hop,gabber",7148
3376,https://api.spotify.com/v1/artists/6kqgFtlPJHyqqffmlDTTzd,6kqgFtlPJHyqqffmlDTTzd,Rhema Soul,18,artist,spotify:artist:6kqgFtlPJHyqqffmlDTTzd,"christian hip hop,gospel rap",13294
3377,https://api.spotify.com/v1/artists/4uYfQdjEYU1xULN6mdZx7h,4uYfQdjEYU1xULN6mdZx7h,The Washington Projects,4,artist,spotify:artist:4uYfQdjEYU1xULN6mdZx7h,christian dance,2068
3378,https://api.spotify.com/v1/artists/0Fs18mA7TFMvYVRNX4dNTt,0Fs18mA7TFMvYVRNX4dNTt,Shonlock,34,artist,spotify:artist:0Fs18mA7TFMvYVRNX4dNTt,"christian hip hop,christian pop",28247
3379,https://api.spotify.com/v1/artists/0P8V2XSw1mIo8739T1qjzr,0P8V2XSw1mIo8739T1qjzr,Bizzle,43,artist,spotify:artist:0P8V2XSw1mIo8739T1qjzr,"christian hip hop,christian trap",120238
3380,https://api.spotify.com/v1/artists/6aUV3Fndwagje8d4rBA3xw,6aUV3Fndwagje8d4rBA3xw,Family Force 5,39,artist,spotify:artist:6aUV3Fndwagje8d4rBA3xw,"christian alternative rock,christian rock,crunk",139954
3381,https://api.spotify.com/v1/artists/2tOh1sq0XXPvnLVrapKp1N,2tOh1sq0XXPvnLVrapKp1N,Wess Morgan,30,artist,spotify:artist:2tOh1sq0XXPvnLVrapKp1N,gospel,34785
3382,https://api.spotify.com/v1/artists/1gieEKREOSevRJTvXAmO3k,1gieEKREOSevRJTvXAmO3k,Brianna Caprice,11,artist,spotify:artist:1gieEKREOSevRJTvXAmO3k,,796
3383,https://api.spotify.com/v1/artists/1GKYNY4rIPnOuTfC0J1IWw,1GKYNY4rIPnOuTfC0J1IWw,Audrey Assad,55,artist,spotify:artist:1GKYNY4rIPnOuTfC0J1IWw,"ccm,deep ccm,roots worship",146290
3384,https://api.spotify.com/v1/artists/1aBDTgXnbKTDCUubYLbtoa,1aBDTgXnbKTDCUubYLbtoa,Adriel Cruz,29,artist,spotify:artist:1aBDTgXnbKTDCUubYLbtoa,"chicago rap,christian hip hop,christian trap",13003
3385,https://api.spotify.com/v1/artists/64gYYO4aXNWwL8IhnMnM6L,64gYYO4aXNWwL8IhnMnM6L,Canton Jones feat. Tonio & TK,0,artist,spotify:artist:64gYYO4aXNWwL8IhnMnM6L,,111
3386,https://api.spotify.com/v1/artists/6PTGRlwNbg36Mu4boWlixN,6PTGRlwNbg36Mu4boWlixN,William McDowell,49,artist,spotify:artist:6PTGRlwNbg36Mu4boWlixN,gospel,455959
3387,https://api.spotify.com/v1/artists/7mHZBTvp1fuyZHvce0vVhm,7mHZBTvp1fuyZHvce0vVhm,Sherrod White,2,artist,spotify:artist:7mHZBTvp1fuyZHvce0vVhm,,766
3388,https://api.spotify.com/v1/artists/4QU2KMv8a76IHXUYruc3r2,4QU2KMv8a76IHXUYruc3r2,Citipointe Worship,42,artist,spotify:artist:4QU2KMv8a76IHXUYruc3r2,"ccm,deep ccm,world worship,worship",105062
3389,https://api.spotify.com/v1/artists/7bvAtcPT3evvSeHDyu2zBC,7bvAtcPT3evvSeHDyu2zBC,Bryan & Katie Torwalt,49,artist,spotify:artist:7bvAtcPT3evvSeHDyu2zBC,"ccm,deep ccm,norsk lovsang,world worship,worship",205625
3390,https://api.spotify.com/v1/artists/1w0QYx2G0ywsCClH84FcAv,1w0QYx2G0ywsCClH84FcAv,MORIAH,37,artist,spotify:artist:1w0QYx2G0ywsCClH84FcAv,"ccm,christian alternative rock,christian music,christian pop",75112
3391,https://api.spotify.com/v1/artists/5AjReGuEzAdYgbNfrTwLU9,5AjReGuEzAdYgbNfrTwLU9,Citizens & Saints,2,artist,spotify:artist:5AjReGuEzAdYgbNfrTwLU9,,1092
3392,https://api.spotify.com/v1/artists/4S4kD5NBlgaq4YLBQSEMyY,4S4kD5NBlgaq4YLBQSEMyY,Mali Music,45,artist,spotify:artist:4S4kD5NBlgaq4YLBQSEMyY,,171999
3393,https://api.spotify.com/v1/artists/6N6Sk9XOoHsadAGYR44C2o,6N6Sk9XOoHsadAGYR44C2o,Vertical Worship,52,artist,spotify:artist:6N6Sk9XOoHsadAGYR44C2o,"ccm,worship",380542
3394,https://api.spotify.com/v1/artists/0gOMnWbGP52F3paKcp5Ts2,0gOMnWbGP52F3paKcp5Ts2,Christon Gray,30,artist,spotify:artist:0gOMnWbGP52F3paKcp5Ts2,"christian hip hop,christian trap",53508
3395,https://api.spotify.com/v1/artists/4EVSOMkocOlqAZ9ujkGrQR,4EVSOMkocOlqAZ9ujkGrQR,Hillary Scott & The Scott Family,43,artist,spotify:artist:4EVSOMkocOlqAZ9ujkGrQR,ccm,46314
3396,https://api.spotify.com/v1/artists/7tlQrRh6jNY1c95poJvBe9,7tlQrRh6jNY1c95poJvBe9,Deitrick Haddon,42,artist,spotify:artist:7tlQrRh6jNY1c95poJvBe9,gospel,317695
3397,https://api.spotify.com/v1/artists/3xAE8M4MyjyZpGSukYmYzC,3xAE8M4MyjyZpGSukYmYzC,Devin Turner,0,artist,spotify:artist:3xAE8M4MyjyZpGSukYmYzC,,317
3398,https://api.spotify.com/v1/artists/0kSHocNBxQeP9pr25l1scP,0kSHocNBxQeP9pr25l1scP,KJ-52,33,artist,spotify:artist:0kSHocNBxQeP9pr25l1scP,"christian alternative rock,christian hip hop",85870
3399,https://api.spotify.com/v1/artists/3G14FwuoYRc81zwkSFQqkg,3G14FwuoYRc81zwkSFQqkg,Stephen Witt,20,artist,spotify:artist:3G14FwuoYRc81zwkSFQqkg,,2211
3400,https://api.spotify.com/v1/artists/2NQEwAVHBNcI0tGMLlWwF1,2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney,53,artist,spotify:artist:2NQEwAVHBNcI0tGMLlWwF1,"acoustic pop,neo mellow",478831
3401,https://api.spotify.com/v1/artists/4uEggQYM7JJqQ05uQUgRqL,4uEggQYM7JJqQ05uQUgRqL,Umobile Worship,10,artist,spotify:artist:4uEggQYM7JJqQ05uQUgRqL,,1249
3402,https://api.spotify.com/v1/artists/0cuW2lF0YWb9VUyHOnvnsO,0cuW2lF0YWb9VUyHOnvnsO,Jenn Johnson,60,artist,spotify:artist:0cuW2lF0YWb9VUyHOnvnsO,"ccm,deep ccm,world worship,worship",149324
3403,https://api.spotify.com/v1/artists/5Yu3b48Y29bZlI1cLPOZJz,5Yu3b48Y29bZlI1cLPOZJz,Danny Gokey,57,artist,spotify:artist:5Yu3b48Y29bZlI1cLPOZJz,"ccm,christian alternative rock,christian music,idol",403707
3404,https://api.spotify.com/v1/artists/2E6Nnh7AAOVajEHHRDALav,2E6Nnh7AAOVajEHHRDALav,Hollyn,49,artist,spotify:artist:2E6Nnh7AAOVajEHHRDALav,"ccm,christian alternative rock,christian music",287547
3405,https://api.spotify.com/v1/artists/7pUnaNwiKa3p27L1EwB4X6,7pUnaNwiKa3p27L1EwB4X6,Israel Houghton,50,artist,spotify:artist:7pUnaNwiKa3p27L1EwB4X6,"gospel,worship",317108
3406,https://api.spotify.com/v1/artists/1OYqNQPzPOY7kJKQrryonf,1OYqNQPzPOY7kJKQrryonf,Warr Acres,12,artist,spotify:artist:1OYqNQPzPOY7kJKQrryonf,"anthem worship,russian ccm",4847
3407,https://api.spotify.com/v1/artists/45HXIkMqrQerbaPuw6FgKD,45HXIkMqrQerbaPuw6FgKD,Chris Quilala,49,artist,spotify:artist:45HXIkMqrQerbaPuw6FgKD,"ccm,deep ccm,world worship,worship",108085
3408,https://api.spotify.com/v1/artists/6f6vvDOOCgPmArVZcmVS2p,6f6vvDOOCgPmArVZcmVS2p,Geoffrey Golden,31,artist,spotify:artist:6f6vvDOOCgPmArVZcmVS2p,"contemporary gospel,gospel",51188
3409,https://api.spotify.com/v1/artists/4jcPxHNUKTVOyD2AFPZdRQ,4jcPxHNUKTVOyD2AFPZdRQ,The Phantoms,41,artist,spotify:artist:4jcPxHNUKTVOyD2AFPZdRQ,"bossbeat,modern alternative rock,modern hard rock,rebel blues",53291
3410,https://api.spotify.com/v1/artists/53pmIwVqcTM68qW6PVhjW2,53pmIwVqcTM68qW6PVhjW2,Stuart Duncan,38,artist,spotify:artist:53pmIwVqcTM68qW6PVhjW2,"bluegrass fiddle,progressive bluegrass",10806
3411,https://api.spotify.com/v1/artists/0YPa8x4cnjeuHWPPlFpzH0,0YPa8x4cnjeuHWPPlFpzH0,The Washington University Amateurs,0,artist,spotify:artist:0YPa8x4cnjeuHWPPlFpzH0,,268
3412,https://api.spotify.com/v1/artists/2M3vnW1p5w4uPRkLYTbvdB,2M3vnW1p5w4uPRkLYTbvdB,Rusted Root,57,artist,spotify:artist:2M3vnW1p5w4uPRkLYTbvdB,"jam band,pittsburgh rock",212028
3413,https://api.spotify.com/v1/artists/4uBSazM6snEc9wCG3jMlYt,4uBSazM6snEc9wCG3jMlYt,Pat Metheny Group,49,artist,spotify:artist:4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop,ecm-style jazz,jazz,jazz fusion",210103
3414,https://api.spotify.com/v1/artists/1jEhsf69IFNIO8MSxyJ8Nu,1jEhsf69IFNIO8MSxyJ8Nu,The Cowboy Poets,0,artist,spotify:artist:1jEhsf69IFNIO8MSxyJ8Nu,,94
3415,https://api.spotify.com/v1/artists/6v4jPZO3UIDNJIgdxRxtr9,6v4jPZO3UIDNJIgdxRxtr9,DISPATCH,52,artist,spotify:artist:6v4jPZO3UIDNJIgdxRxtr9,"jam band,modern folk rock",291353
3416,https://api.spotify.com/v1/artists/6pwHWKweuoCyx3OoFaD0Q5,6pwHWKweuoCyx3OoFaD0Q5,The Weepies,47,artist,spotify:artist:6pwHWKweuoCyx3OoFaD0Q5,"acoustic pop,ectofolk,lilith,neo mellow",169271
3417,https://api.spotify.com/v1/artists/5T3N5ks9c3L7D4aXw54DVs,5T3N5ks9c3L7D4aXw54DVs,RIVVRS,32,artist,spotify:artist:5T3N5ks9c3L7D4aXw54DVs,folk-pop,20674
3418,https://api.spotify.com/v1/artists/2Oboq4Pq88TcC9eUn2HSW9,2Oboq4Pq88TcC9eUn2HSW9,Air Traffic Controller,45,artist,spotify:artist:2Oboq4Pq88TcC9eUn2HSW9,"folk-pop,hopebeat,shiver pop",42720
3419,https://api.spotify.com/v1/artists/0YNSAOr27AlzPCm8l6F273,0YNSAOr27AlzPCm8l6F273,Korby Lenker,3,artist,spotify:artist:0YNSAOr27AlzPCm8l6F273,nashville singer-songwriter,1380
